X,Y,LocationID,State
-101.5598192,40.91558321,4NE0,NE
-100.7264175,40.61705128,NE15,NE
-100.5920924,40.20628456,MCK,NE
-100.8087753,40.10834203,19NE,NE
-103.5113392,41.72414346,25NE,NE
-101.6937683,42.92417431,57NE,NE
-99.75457491,41.75417596,4NE1,NE
-97.07782077,40.76695793,NE65,NE
-99.01203763,40.51390971,NE29,NE
-98.94564761,40.51492361,0V3,NE
-96.75420271,41.43973223,NE43,NE
-101.0596706,42.04217091,84NE,NE
-95.99946328,40.93250692,NE82,NE
-95.8666746,40.60653493,AFK,NE
-98.03978646,42.11225724,4V9,NE
-97.31903626,42.07472951,NE78,NE
-97.43511962,41.98547949,OFK,NE
-97.4672824,41.96334559,NE09,NE
-100.6836759,41.12622914,LBF,NE
-100.8598787,41.18194858,NE25,NE
-101.7697039,41.11947906,OGA,NE
-101.8046298,41.05000044,35NE,NE
-96.08854835,41.33873503,9NE6,NE
-95.89406357,41.30317393,OMA,NE
-96.11227278,41.19599334,MLE,NE
-96.0225025,41.36929615,3NO,NE
-95.90852744,41.11933501,OFF,NE
-98.68778667,42.46936836,ONL,NE
-98.95186997,41.62370155,ODX,NE
-102.3563612,41.40191792,OKS,NE
-99.59347553,40.29202353,NE21,NE
-101.151559,40.38278316,4NE8,NE
-96.49168976,40.56000655,16NE,NE
-96.19486908,40.11617372,50K,NE
-101.4465644,40.99916823,4NE9,NE
-101.3676736,41.06666797,7NE5,NE
-96.72782172,42.11342544,0C4,NE
-95.91736215,40.94837665,PMV,NE
-98.56007643,40.70946505,NE38,NE
-98.81203236,41.03279731,56NE,NE
-98.54136969,40.08217357,7V7,NE
-99.15473103,40.77500697,43NE,NE
-96.62113592,40.65278572,NE79,NE
-98.12490595,42.30486421,NE51,NE
-102.44437,42.73658248,9V5,NE
-101.2990619,41.16000021,04NE,NE
-99.34214785,41.63492375,09K,NE
-103.699677,41.90663986,12NE,NE
-103.5956489,41.87403459,BFF,NE
-96.62986936,41.61034059,SCB,NE
-97.08059634,40.91418212,NE18,NE
-97.10923051,40.86472934,SWT,NE
-95.62943866,40.19584099,5NE2,NE
-102.9527078,41.03888202,NE34,NE
-102.984982,41.09981375,SNY,NE
-96.47253942,42.45416851,7K8,NE
-98.30896704,41.72224022,05NE,NE
-98.65598116,42.88278509,NE81,NE
-96.15307917,41.07917249,72NE,NE
-100.4787595,41.40167225,9NE8,NE
-100.4879281,41.48750476,5NE3,NE
-96.21140576,40.18611818,NE20,NE
-98.06477401,40.09724138,NE87,NE
-98.06126389,40.04620679,12K,NE
-101.172395,41.5722225,5NE4,NE
-101.1435019,41.20666773,5NE5,NE
-96.17045243,40.40095155,0G3,NE
-96.17794715,41.76354437,TQE,NE
-100.5703149,41.96271537,TIF,NE
-98.82341784,40.29113191,15NE,NE
-97.35385696,40.86777099,0J9,NE
-100.5489816,42.85670161,VTN,NE
-96.39500815,41.34139612,NE56,NE
-102.0504701,40.73333648,5NE9,NE
-98.22411991,42.66977675,95NE,NE
-96.5945632,41.24061526,AHQ,NE
-101.165721,40.78695461,6NE0,NE
-101.164054,40.83223128,64V,NE
-96.28556369,41.40611836,1NE5,NE
-97.580905,42.5141765,36NE,NE
-96.98227942,42.24161308,LCG,NE
-96.11001803,40.86750774,NE69,NE
-100.6526528,40.84362354,01NE,NE
-96.66614197,40.0494534,NE92,NE
-97.58783646,40.8091843,87NE,NE
-97.62408087,40.89642347,JYR,NE
-71.16979323,43.97258008,NH38,NH
-71.74742866,43.47644497,94NH,NH
-71.3352785,42.9986199,29NH,NH
-71.23340043,43.38675553,NH15,NH
-71.17591743,44.57537019,BML,NH
-71.00950283,42.97842962,NH67,NH
-71.75146895,43.59202694,2N2,NH
-71.70757333,42.74176289,NH16,NH
-72.08703156,43.64452555,01NH,NH
-71.15117987,43.73341865,NH18,NH
-71.18117261,42.96748378,NH61,NH
-72.3682085,43.37051312,CNH,NH
-71.5077254,44.88753273,4C4,NH
-71.50227857,43.20273104,CON,NH
-71.16424578,44.79255884,ERR,NH
-71.75055649,44.19498121,1B5,NH
-71.71630648,44.23242567,25NH,NH
-71.61118387,43.06731323,NH88,NH
-71.19808965,44.39359099,2G8,NH
-70.82866472,42.96259824,7B3,NH
-72.00776093,44.08018179,5B9,NH
-71.78730088,43.17508936,NH86,NH
-71.90536202,43.06128656,8B1,NH
-72.00302287,42.80514289,AFN,NH
-72.2707788,42.89839762,EEN,NH
-70.97311171,42.92843101,06NH,NH
-70.93527836,42.91695323,21NH,NH
-71.41784245,43.57305056,LCI,NH
-72.30419552,43.62611998,LEB,NH
-71.45661189,43.28036994,NH07,NH
-71.43575075,42.93281433,MHT,NH
-71.78423974,42.72898372,NH76,NH
-71.71761194,42.72757539,NH17,NH
-71.05686177,43.48111999,56NH,NH
-71.38673967,43.76841643,5M3,NH
-71.51409521,42.78242263,ASH,NH
-71.65340638,42.96064821,NH60,NH
-71.9503615,43.40466717,NH40,NH
-72.18764533,43.38720091,2B3,NH
-71.22115625,43.20759772,NH84,NH
-71.13700817,43.17953605,NH43,NH
-71.36923072,42.74718124,NH78,NH
-71.75385091,43.77826308,1P1,NH
-70.82327833,43.07795326,PSM,NH
-70.9295501,43.28424368,DAW,NH
-71.6544453,43.49528664,12NH,NH
-71.64591085,43.49230692,NH20,NH
-71.54674956,44.26407309,8B2,NH
-72.42981108,43.03342181,NH39,NH
-71.90472319,43.87345337,NH96,NH
-71.1848285,43.8262645,NH69,NH
-72.40166774,42.99028653,2NH5,NH
-71.54580643,44.36756458,HIE,NH
-72.01500095,43.13028656,23NH,NH
-71.14951264,43.65008641,NH31,NH
-71.67952506,43.97035479,NH49,NH
-74.87044896,40.92372216,JY24,NJ
-75.30435846,39.54178881,NJ02,NJ
-74.73803559,41.00862801,12N,NJ
-74.78166838,40.96606383,13N,NJ
-75.0246176,40.67705293,70NJ,NJ
-74.57716822,39.45759132,ACY,NJ
-74.12455701,40.18675815,BLM,NJ
-75.07045346,40.79177296,NJ09,NJ
-74.94780725,39.77845248,19N,NJ
-74.99750584,40.97114141,1N7,NJ
-75.37463711,39.79178775,6NJ9,NJ
-75.17222397,39.50306353,34NJ,NJ
-75.18441842,39.47303575,00N,NJ
-75.39666848,39.43306351,NJ84,NJ
-75.31324901,39.44678851,JY31,NJ
-74.40000151,39.71334138,NJ24,NJ
-74.28136266,40.8752305,CDW,NJ
-75.40533515,39.4813413,7NJ2,NJ
-75.20630008,39.31817794,7NJ9,NJ
-74.42459458,39.8126264,NJ20,NJ
-75.228349,39.78969136,NJ25,NJ
-75.03300477,39.70548385,17N,NJ
-75.21861288,39.56056354,7NJ7,NJ
-75.23352066,39.5967891,04NJ,NJ
-74.38848404,40.27650705,NJ46,NJ
-75.2683351,39.36639683,9NJ6,NJ
-74.96183646,40.48066762,NJ50,NJ
-74.2670915,40.18706509,NJ60,NJ
-74.27875845,40.1828987,NJ59,NJ
-75.05044982,40.46788956,NJ63,NJ
-75.01628287,40.55011069,NJ61,NJ
-75.14323508,39.69151107,61NJ,NJ
-74.9296162,40.85344019,NJ65,NJ
-74.90961775,39.06512095,JY04,NJ
-74.85516895,40.82010741,N05,NJ
-75.0668443,40.96982688,67NJ,NJ
-74.75772385,39.66748024,N81,NJ
-74.80238636,39.65845802,NJ69,NJ
-75.25240956,39.68012162,9NJ5,NJ
-74.18125565,40.35122846,NJ72,NJ
-74.999619,40.89593965,9NJ8,NJ
-74.69089051,40.02709143,2N6,NJ
-75.00239314,40.46844539,92NJ,NJ
-74.35137177,40.03578897,NEL,NJ
-74.17755702,40.06689701,N12,NJ
-74.90933421,40.35150315,NJ79,NJ
-74.31450295,40.94753274,N07,NJ
-74.24458485,40.61745267,LDJ,NJ
-74.6329374,39.31679018,0NJ6,NJ
-74.80722388,39.93428585,N14,NJ
-74.59829252,40.52444798,47N,NJ
-74.72361272,39.48917466,89NJ,NJ
-75.07239567,40.55566569,NJ95,NJ
-75.07222393,39.36781351,MIV,NJ
-74.41489047,40.79934159,MMU,NJ
-74.84575167,39.94289696,VAY,NJ
-74.16868828,40.69248808,EWR,NJ
-74.60747794,39.26348711,26N,NJ
-74.34678848,40.32989484,3N6,NJ
-75.0300851,40.63356376,2NJ1,NJ
-75.39772294,39.73557135,7N7,NJ
-74.69497662,39.98218587,3NJ1,NJ
-74.85433253,40.3403926,2NJ3,NJ
-75.18601043,40.65205209,2NJ5,NJ
-75.15934432,40.77371684,2NJ6,NJ
-75.09305728,39.5047302,23NJ,NJ
-75.01942232,40.58758208,N85,NJ
-74.97930981,40.56589041,N40,NJ
-74.65900164,40.3990915,39N,NJ
-74.84133501,40.01548031,3NJ6,NJ
-74.73671834,40.58275265,N51,NJ
-74.60177939,40.21395258,N87,NJ
-75.0176712,40.449279,4NJ0,NJ
-75.46527963,39.66111911,JY39,NJ
-75.44964323,39.56262076,NJ74,NJ
-75.43327127,39.49060519,24NJ,NJ
-75.27324678,39.45762241,NJ06,NJ
-75.27750178,39.47223019,JY17,NJ
-74.73294112,40.60011043,4NJ8,NJ
-74.67003327,40.62598885,SMQ,NJ
-74.84127782,40.59177709,5NJ2,NJ
-74.62305223,41.200215,FWN,NJ
-74.06083481,40.85011939,TEB,NJ
-74.29553716,39.92604773,MJX,NJ
-74.8134739,40.27670259,TTN,NJ
-74.77100165,39.94102752,3NJ9,NJ
-74.7495508,39.90415974,N73,NJ
-75.04634449,39.52401215,29N,NJ
-74.96766835,39.53959132,28N,NJ
-74.95683842,40.74038545,6NJ1,NJ
-74.30804593,39.66546221,31E,NJ
-74.34652936,41.12839721,4N1,NJ
-74.33855713,41.08323054,JY43,NJ
-74.90851275,39.00837733,WWD,NJ
-75.01444615,39.65556357,C01,NJ
-74.79475161,39.21914682,OBI,NJ
-75.28407818,39.65012189,JY08,NJ
-74.59170073,40.01559143,WRI,NJ
-105.9910167,32.83952166,ALM,NM
-106.1085473,32.85186355,HMN,NM
-106.0452875,32.93528312,7NM1,NM
-105.6863985,32.6338942,52NM,NM
-103.8130289,35.8792087,NM10,NM
-106.6082722,35.0389372,ABQ,NM
-106.7951743,35.14515848,AEG,NM
-105.2899148,36.4220062,AXX,NM
-108.8625686,31.45871054,NM64,NM
-104.9188985,35.2608391,NM76,NM
-108.6797882,34.00431093,13Q,NM
-104.3813599,32.78011873,NM47,NM
-104.4675849,32.85194696,ATS,NM
-104.5402872,33.00861654,01NM,NM
-108.028666,36.83695443,N19,NM
-106.8363501,34.64586721,E80,NM
-106.6130869,34.48340278,55NM,NM
-104.083872,35.54755058,NM33,NM
-104.0622456,35.70211005,NM32,NM
-106.7598989,34.54325556,NM88,NM
-105.383883,33.70203161,4AZ2,NM
-105.3755485,33.5445327,NM84,NM
-104.2633704,32.33744977,CNM,NM
-104.4263593,32.59873009,62NM,NM
-105.8962289,33.64890824,F37,NM
-106.5672674,36.86668508,NM16,NM
-106.5603224,36.92168453,NM24,NM
-107.661899,33.32842199,NM51,NM
-106.1191768,34.08868469,57NM,NM
-103.1499538,36.44628383,CAO,NM
-103.147787,34.41583906,NM42,NM
-103.3221587,34.38278027,CVS,NM
-103.0775892,34.42659598,CVN,NM
-103.4644098,34.54730157,59NM,NM
-107.6269772,31.82371648,0NM0,NM
-107.6358669,31.86732621,NM09,NM
-107.6455892,31.87788149,NM78,NM
-104.1805178,35.36784471,E89,NM
-105.1641763,34.19917225,2NM9,NM
-105.6713928,34.12424416,NM25,NM
-108.2016065,35.71766454,0.00E+00,NM
-107.5631163,35.08754671,NM74,NM
-107.71901,32.26239405,DMN,NM
-107.8228176,32.10009652,NM26,NM
-107.4039189,32.26259406,NM08,NM
-106.8842016,36.82854089,24N,NM
-106.1645655,35.09461678,1N1,NM
-106.4950426,36.73057534,NM48,NM
-106.0454246,36.02612485,E14,NM
-106.0414154,34.76339896,E92,NM
-108.229955,36.74125579,FMN,NM
-108.7902049,34.62233879,NM91,NM
-103.6096915,34.72673881,65NM,NM
-104.4272058,34.11730617,NM38,NM
-104.2169572,34.48777652,FSU,NM
-108.78932,35.51106392,GUP,NM
-108.8614906,36.42250876,NM27,NM
-107.0008352,36.42713638,NM99,NM
-108.8672962,33.35284499,E94,NM
-108.8636215,33.36278305,NM55,NM
-107.9020659,35.16728336,GNT,NM
-107.1954189,32.66029724,E05,NM
-103.2088305,32.76678656,NM83,NM
-103.2173424,32.68750543,HOB,NM
-105.1269337,33.02871429,68NM,NM
-103.1548596,32.13108368,E26,NM
-105.9630539,32.95842591,72NM,NM
-106.9219821,32.28942187,LRU,NM
-105.1423986,35.65422804,LVS,NM
-104.5816763,35.5127836,NM53,NM
-107.0561647,36.29141219,E32,NM
-108.6917491,32.33346901,LSB,NM
-106.2686961,35.8796919,LAM,NM
-106.5211405,34.77575561,NM89,NM
-106.7449545,34.76101392,E98,NM
-103.4087869,32.95394992,E06,NM
-107.2971795,34.09415685,N29,NM
-107.2975101,34.09750546,NM01,NM
-103.8560869,34.77229186,NM73,NM
-107.9400074,32.81416912,NM69,NM
-106.1672555,34.92227954,NM02,NM
-106.0000376,34.97817233,0.00E+00,NM
-106.2238988,34.53333892,M10,NM
-103.2872315,35.57472813,NM52,NM
-107.6526243,36.80829611,1V0,NM
-106.679734,32.44315107,NM79,NM
-106.183899,33.49452459,80E,NM
-105.1797143,33.34509739,81NM,NM
-105.1338782,33.17010181,82NM,NM
-108.0311214,34.47694992,25NM,NM
-108.0964564,34.06117264,NM41,NM
-108.0770103,34.4151888,NM66,NM
-108.5367255,31.93676424,NM86,NM
-103.4103426,34.14547789,PRZ,NM
-108.5145198,34.34033238,NM80,NM
-105.5975099,36.80031152,N24,NM
-108.4589726,35.16531583,NM56,NM
-104.5017409,36.74243774,RTN,NM
-108.542847,33.52089975,0NM7,NM
-108.8500118,33.69433865,T16,NM
-109.0254853,31.90303004,NM90,NM
-109.041677,31.95000505,NM70,NM
-103.4366299,35.83421038,NM29,NM
-104.4424752,33.2520538,NM20,NM
-104.470565,33.23828325,NM87,NM
-104.5294071,33.29987514,ROW,NM
-105.6115098,35.2957724,NM92,NM
-104.1838754,35.93059702,NM17,NM
-105.5301485,33.4609499,SRR,NM
-106.0894266,35.61711687,SAF,NM
-104.6425733,34.93567781,SXU,NM
-106.6411131,31.90927515,NM05,NM
-106.7032598,31.88044959,DNA,NM
-108.7009798,36.69769656,5V5,NM
-108.1395044,33.41951559,13NM,NM
-108.1563954,32.63655214,SVC,NM
-108.0256088,33.21202057,1NM0,NM
-108.2083899,32.76202493,94E,NM
-106.9031489,34.02247769,ONM,NM
-106.6450241,33.81896184,95E,NM
-104.6178611,36.33152817,S42,NM
-106.0119543,35.16583903,NM63,NM
-105.7202183,36.66214482,NM03,NM
-105.6730933,36.45170035,SKX,NM
-103.2784952,33.26081108,18T,NM
-107.9000555,33.57645868,NM37,NM
-106.969478,32.98955253,9NM9,NM
-107.2698989,33.23536644,TCS,NM
-103.6032038,35.18278388,TCC,NM
-106.0252764,33.05703314,NM28,NM
-105.1918316,34.60458593,N17,NM
-104.7180569,36.0767084,98NM,NM
-106.4027781,32.34148829,WSD,NM
-106.0753018,34.5814581,NM49,NM
-108.7917874,35.08323247,ZUN,NM
-115.1955078,37.36342903,L92,NV
-117.197457,39.46794993,TMT,NV
-117.7506838,39.54437045,NV35,NV
-117.4217753,39.06659988,NV02,NV
-114.0950119,39.02583901,05NV,NV
-114.0533453,39.10222791,07NV,NV
-114.1502897,39.09833901,06NV,NV
-116.874346,40.59906118,BAM,NV
-117.3920635,40.00825553,NV64,NV
-116.7864011,36.86114414,BTY,NV
-114.8614006,35.94739416,BVU,NV
-114.8827645,35.30555464,1L4,NV
-119.7325963,39.19231082,CXP,NV
-119.6834538,39.20158366,25NV,NV
-116.5635126,40.41595007,U74,NV
-115.4803174,38.73605138,9U7,NV
-119.5554574,39.23842195,A34,NV
-115.2500708,41.31631194,NV04,NV
-118.6310196,41.9540681,E85,NV
-115.6346789,38.85325555,01U,NV
-118.0842845,37.71660192,NV27,NV
-118.0065014,37.60965886,2Q9,NV
-115.7913458,40.82500573,EKO,NV
-115.8967424,40.31270929,NV22,NV
-114.841901,39.2997001,ELY,NV
-114.6322367,38.66412227,7NV8,NV
-119.3514575,40.57856097,18NV,NV
-116.0036235,39.60375559,05U,NV
-118.8663073,39.45266091,26NV,NV
-117.8276377,39.96658715,NV30,NV
-118.7487628,39.4990887,FLX,NV
-118.6986009,39.41783565,NFL,NV
-118.8366795,39.41528314,1NV1,NV
-119.2426694,39.55979942,N58,NV
-117.9590199,38.92409649,GAB,NV
-119.6494296,38.89887191,NV55,NV
-119.2120552,40.76161606,88NV,NV
-119.169091,41.38268134,NV06,NV
-119.1385276,41.12351465,NV05,NV
-117.188429,37.49189418,0L4,NV
-118.6324158,38.54508224,HTH,NV
-115.6773825,36.58634907,INS,NV
-114.6580282,41.97583527,06U,NV
-115.6314063,35.7758141,NV42,NV
-115.3296338,35.76826959,0L7,NV
-117.0689469,39.20267072,N15,NV
-115.1344563,35.97286637,HND,NV
-115.1522618,36.08006083,LAS,NV
-115.0342646,36.2362053,LSV,NV
-115.1944563,36.21069973,VGT,NV
-119.8129822,39.6732478,NV17,NV
-118.565099,40.06647291,LOL,NV
-116.0322968,36.61994972,NV65,NV
-116.3133938,37.10273253,L23,NV
-116.0378237,36.94579142,NV11,NV
-114.0559006,36.83314432,67L,NV
-118.0967626,38.37986643,3Q0,NV
-119.7510134,39.00045553,MEV,NV
-114.2300303,41.35548397,NV14,NV
-114.1136367,41.11576423,NV67,NV
-116.216221,41.73796245,NV08,NV
-115.8599333,41.51575702,08U,NV
-114.4639006,36.31103312,0L9,NV
-114.4433451,36.56811648,U08,NV
-116.182078,41.95363636,10U,NV
-115.8997342,36.15028301,NV98,NV
-115.9952713,36.27206449,74P,NV
-115.9925398,36.2555219,NV00,NV
-114.4199008,37.78742218,1L1,NV
-119.6866797,39.846672,77NV,NV
-119.8993742,39.72435808,NV09,NV
-119.8764527,39.66818224,RTS,NV
-119.7681241,39.4991164,RNO,NV
-119.7251797,39.67118587,N86,NV
-117.0312077,38.80576933,NV31,NV
-117.1467647,38.69410375,NV83,NV
-115.2977902,40.58445019,03NV,NV
-115.6647399,35.75553659,04NV,NV
-115.6264286,35.79294965,3L2,NV
-114.9093728,35.44456077,1L3,NV
-119.2512074,39.40306088,SPZ,NV
-119.3382273,38.83936221,N59,NV
-119.3960076,38.83324971,NV33,NV
-119.6747353,39.83472755,2NV2,NV
-119.6544575,39.82528311,NV96,NV
-117.0868179,38.0601998,TPH,NV
-116.7807664,37.79887293,TNX,NV
-116.4092786,41.56379603,NV12,NV
-119.3222351,38.68417192,NV97,NV
-119.2136239,38.51500525,NV72,NV
-114.9814151,40.88552525,NV07,NV
-114.9221513,41.11711694,LWL,NV
-118.9283465,41.30056107,02NV,NV
-117.8059018,40.89661669,WMC,NV
-119.027235,38.76389417,01NV,NV
-119.1565406,39.00542196,O43,NV
-77.21136701,42.1214709,2NY7,NY
-75.55972427,42.26868627,8NY3,NY
-78.48263624,43.02110474,9G3,NY
-73.80197373,42.74911976,ALB,NY
-73.92456961,42.75841893,NK43,NY
-78.14530018,43.26951163,NK31,NY
-78.21391326,43.29645552,NY06,NY
-78.27463549,43.17353938,9G6,NY
-75.89967565,44.31672608,89NY,NY
-76.72245326,42.3700818,2NY9,NY
-74.12556135,42.96378507,7NY8,NY
-74.08151856,42.95675007,NY58,NY
-78.42613243,42.56673704,D23,NY
-78.34918547,42.58562594,NY04,NY
-73.47019588,43.25453654,1C3,NY
-78.29216963,42.79331404,49NK,NY
-76.44528015,42.84278635,06NY,NY
-76.66355994,42.74452326,NK74,NY
-75.48629016,43.38730037,NY59,NY
-78.16966961,43.03175853,GVQ,NY
-77.3399829,42.27980315,23NY,NY
-73.05372198,40.75843969,23N,NY
-73.54624934,44.66894095,4NY0,NY
-73.55930574,44.76254958,NY60,NY
-78.13833626,42.94334185,8NK4,NY
-75.84130713,42.19175097,1NK8,NY
-75.97960946,42.20845139,BGM,NY
-75.95714355,42.02369482,3NY5,NY
-78.34029657,42.59673678,NY79,NY
-75.24961481,43.46674401,1NK7,NY
-77.35000261,42.04500838,47NY,NY
-74.11624275,43.13730371,NY65,NY
-74.11624275,43.13341482,NY66,NY
-74.15513249,43.10285954,NY64,NY
-77.91550287,43.18120301,7G0,NY
-77.90251454,43.2031244,3NK0,NY
-78.71658838,42.86201153,9G0,NY
-78.73058645,42.94042515,BUF,NY
-78.68308894,43.06673296,D51,NY
-76.82051385,42.4056368,NK09,NY
-78.05000291,43.07375854,2NY4,NY
-74.06305713,42.32723079,74NK,NY
-72.79190746,40.91510667,3C8,NY
-73.36314028,43.05270317,1B8,NY
-77.42751931,42.1622334,NY34,NY
-76.29272457,43.0852864,NY25,NY
-77.55805189,42.75007295,30NY,NY
-74.49930619,42.87008226,NY51,NY
-77.32522894,42.90891043,D38,NY
-77.24278042,42.91951688,90NY,NY
-77.46554294,42.29619093,2NK1,NY
-75.1611132,44.54584226,NY07,NY
-76.30133187,44.12006047,NY69,NY
-75.60491719,43.99952103,NK01,NY
-79.22500322,42.30834168,28NY,NY
-78.79086864,42.33395976,0NK0,NY
-78.89533645,42.31567503,NY76,NY
-76.18798399,43.2659106,1NY9,NY
-76.15278009,43.24389754,19NK,NY
-74.40402505,42.82730503,3NY0,NY
-74.01623938,42.98341702,0NK2,NY
-74.32459798,41.32788003,4NY1,NY
-75.82685802,43.01035307,0NK9,NY
-75.84546997,43.02924224,NK51,NY
-78.59975281,43.06673324,NK87,NY
-78.66142171,43.0611774,NK19,NY
-76.17930787,43.20589753,1H1,NY
-76.07639125,44.18695327,28NK,NY
-78.67305863,42.66445288,3NY9,NY
-76.01492172,43.31591117,NK82,NY
-75.99964282,43.25007755,NK04,NY
-74.89098964,42.62925109,K23,NY
-73.61194585,42.1405641,3NK8,NY
-77.12170507,42.18010856,7N1,NY
-77.08941669,42.11286007,6NY1,NY
-76.21486339,42.59264742,N03,NY
-75.59907651,42.318141,NY73,NY
-73.87318484,42.32370468,NY74,NY
-76.51605514,42.35480403,NK05,NY
-77.71297534,42.57069952,DSV,NY
-74.7791657,42.4877669,NY02,NY
-75.06633538,44.38792557,1.00E+08,NY
-73.7720676,42.55953334,4NY4,NY
-74.7495949,43.11674563,1F6,NY
-75.02044436,42.05842876,NY78,NY
-74.13464051,42.75986975,4B1,NY
-74.14818496,42.82036143,8NY5,NY
-74.17874053,42.84119199,3NY6,NY
-76.95802141,42.54869044,38NY,NY
-79.27110069,42.49394438,DKK,NY
-72.25166757,40.95942503,HTO,NY
-76.0561689,42.66900855,42NY,NY
-72.75093411,40.82482915,49N,NY
-72.74871188,40.82788471,1N2,NY
-77.18192624,43.09840525,NY16,NY
-73.61622866,42.58064446,NY82,NY
-74.11489054,43.22559206,1F2,NY
-76.46188323,43.0439636,NY19,NY
-74.37737746,41.72787955,N89,NY
-76.89174814,42.15986456,ELM,NY
-76.09633554,42.07853622,CZG,NY
-74.5194351,42.98440311,3NY7,NY
-76.64106128,42.17674955,NK54,NY
-74.27846445,42.76341669,7NY1,NY
-74.32568863,42.78147197,NY05,NY
-74.31111279,42.75334197,32NK,NY
-73.38489037,44.31239784,41NY,NY
-76.38688289,42.49285851,5NY3,NY
-78.96698372,42.67250843,4NK3,NY
-76.02583557,42.8272308,4NK4,NY
-73.41341793,40.72878606,FRG,NY
-77.29138044,43.00562523,74NY,NY
-72.03161223,41.25131648,0B8,NY
-73.53265564,43.40977267,83K,NY
-75.71989996,44.05562265,GTB,NY
-73.56315702,43.2519032,16NY,NY
-74.25374473,42.96258256,NY87,NY
-74.62681096,42.9220256,3NY4,NY
-74.69125737,42.88341476,NY88,NY
-74.61166845,42.91389754,11NK,NY
-74.67875737,42.95841394,NY20,NY
-74.72987016,42.97563588,NY71,NY
-74.65238514,42.93427366,44NY,NY
-74.06502935,42.36400857,1I5,NY
-76.38805795,43.35078644,FZY,NY
-73.67111253,42.00139741,82NY,NY
-74.19957581,42.69730641,N25,NY
-74.09124051,43.00925036,NY37,NY
-73.58171258,43.20936986,NK17,NY
-73.63317371,43.18341596,K30,NY
-74.14959128,41.66676844,5NY5,NY
-78.55780836,43.18201076,9G5,NY
-77.84250615,42.79868211,D52,NY
-77.05166924,42.88250855,NK76,NY
-73.63706449,42.35009358,NY1,NY
-73.61030705,43.34123099,GFL,NY
-77.20291928,42.81423075,92G,NY
-75.40243827,44.36812583,NK16,NY
-78.95059315,42.50395812,D59,NY
-73.26194583,43.4250088,01NK,NY
-78.64725359,42.20507225,N56,NY
-75.78713935,42.30424988,4N7,NY
-74.01624489,42.41675692,1H4,NY
-73.47833476,43.05334205,NY63,NY
-73.41965141,43.14524207,4NK2,NY
-77.79222502,42.69590543,0NK3,NY
-74.15319609,42.99174202,38NK,NY
-78.9147601,42.70090094,4G2,NY
-75.56119653,42.84345305,VGC,NY
-77.13219423,42.43618902,25NK,NY
-75.31660196,42.05142847,NK68,NY
-77.57333107,42.81451685,50NY,NY
-74.89959855,42.98341282,NY26,NY
-74.12989045,41.83192236,NK08,NY
-77.82732508,43.2900947,34NY,NY
-77.38470407,42.91528076,NY95,NY
-78.59558249,42.6106251,NY40,NY
-78.03974069,43.17951273,51NY,NY
-77.64416888,42.93062714,52NY,NY
-77.61583498,42.95840493,53NY,NY
-77.68211385,42.38214732,HTF,NY
-76.8469044,42.23202761,6NY2,NY
-73.71033479,42.29131413,1B1,NY
-73.6962345,42.26231773,04NY,NY
-74.23764495,42.23426215,97NY,NY
-76.7288469,42.64262796,6NY3,NY
-76.59689184,42.44730321,NY55,NY
-76.53244459,42.37619265,NK72,NY
-76.45872458,42.49136961,ITH,NY
-76.61689268,42.4486921,NY18,NY
-79.258031,42.15339721,JHW,NY
-79.39144131,42.08006497,NY89,NY
-79.19421763,42.02784413,3NK4,NY
-79.31227434,42.08200997,55NY,NY
-73.50789365,42.8936973,7NY6,NY
-74.32955726,42.99820312,NY0,NY
-76.4079921,43.07090833,NY28,NY
-73.79125245,44.22089031,1I1,NY
-78.0497421,43.32534498,56NY,NY
-79.08181983,42.10084165,9NY4,NY
-74.33292996,41.86537902,6NY7,NY
-73.47900145,43.34000877,14NK,NY
-73.96433485,41.9852585,20N,NY
-78.31502578,43.22090022,NY01,NY
-74.15513051,42.70036224,6NY4,NY
-75.01627961,41.68343007,7NY0,NY
-73.96187112,44.2644867,LKP,NY
-77.71444723,42.82646046,NY15,NY
-78.6119753,42.92206405,BQR,NY
-77.93525286,42.98128631,5G0,NY
-74.39403834,42.27231632,NY98,NY
-73.75047368,42.14945299,1A1,NY
-78.69003563,43.23062076,59NY,NY
-78.70334895,43.10319241,0G0,NY
-78.41441972,43.37089191,35NK,NY
-76.98858868,43.08946137,NY13,NY
-77.36776936,43.1011808,4NK5,NY
-77.30804378,43.0353494,NY11,NY
-77.31250268,43.11250858,23NK,NY
-74.32894628,44.85367568,MAL,NY
-75.93853001,43.0722978,NY72,NY
-76.08880779,42.43842517,NY92,NY
-76.34965597,43.01118555,NK71,NY
-77.17750264,43.16111971,4NK6,NY
-75.3100353,42.26577517,73NY,NY
-74.84511313,44.93625901,MSS,NY
-72.51913988,40.9869528,21N,NY
-79.44393857,42.283955,65NY,NY
-79.48171663,42.26812167,D79,NY
-73.66845259,42.89314118,K27,NY
-76.71495271,42.42508098,7NY4,NY
-78.35391524,43.20284466,66NY,NY
-74.90627213,42.3998116,5NY1,NY
-76.19381817,43.42674452,NY96,NY
-74.38736003,42.64758361,7NK0,NY
-77.27205819,42.71395295,4N2,NY
-74.50555721,41.36806392,08NY,NY
-74.3915627,41.43192038,06N,NY
-73.6432264,41.81919737,11NY,NY
-73.7380292,41.70742513,44N,NY
-74.07722375,41.65723066,2NK9,NY
-74.96654552,42.98757949,NY23,NY
